Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Decade_group,Calculated_Sales,Top_Region,Sales_Category,Game_Age,NA_Percentage,EU_Percentage,Global_Sales_Scaler,NA_Percentage_Scaler,EU_Percentage_Scaler,Global_Sales_Standard_Scaler,NA_Percentage_Standard_Scaler,EU_Percentage_Standard_Scaler
14743,Kiniro no Corda 2 f Encore,PSP,2009,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14744,Darius II,SAT,1995,Shooter,Taito,0.0,0.0,0.03,0.0,0.03,1990,90s,0.03,JP_Sales,Low,31,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14745,Jewel Quest 5: The Sleepless Star,DS,2012,Action,Licensed 4U,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,14,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14746,RollerCoaster Tycoon 2: Triple Thrill Pack,PC,2003,Strategy,Atari,0.0,0.02,0.0,0.01,0.03,2000,00s,0.03,EU_Sales,Low,23,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14747,Bleach: Soul Carnival 2,PSP,2009,Fighting,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14748,ParaParaParadise,PS2,2001,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,25,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14749,Tiger & Bunny: On-Air Jack!,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14750,Pro Evolution Soccer 2012,3DS,2011,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,15,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14751,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14752,Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14753,Gotcha Force,GC,2003,Shooter,Capcom,0.01,0.0,0.01,0.0,0.03,2000,00s,0.02,NA_Sales,Low,23,33.333333333333336,0.0,0.000241750271969056,0.33333333333333337,0.0,-0.326462876698887,-0.3589443046699593,-0.9196677522057843
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007,Fighting,Banpresto,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,19,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14755,Star Wars The Clone Wars: Republic Heroes,PC,2009,Action,LucasArts,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,17,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14756,CID The Dummy,PSP,2009,Platform,Oxygen Interactive,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14757,Xblaze: Lost Memories,PSV,2015,Adventure,Arc System Works,0.02,0.0,0.0,0.01,0.03,2010,10s,0.03,NA_Sales,Low,11,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14758,DiRT Rally,PC,2016,Racing,Codemasters,0.0,0.03,0.0,0.0,0.03,2010,10s,0.03,EU_Sales,Low,10,0.0,100.0,0.000241750271969056,0.0,1.0,-0.326462876698887,-1.3372074658098976,3.0981854307450956
14759,The Perfect Golf,PS,1995,Sports,Seta Corporation,0.0,0.0,0.03,0.0,0.03,1990,90s,0.03,JP_Sales,Low,31,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14760,Let's Sing 2016,PS4,2015,Action,FuRyu Corporation,0.02,0.0,0.0,0.01,0.03,2010,10s,0.03,NA_Sales,Low,11,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14761,Wrestle Kingdom,PS2,2006,Fighting,Yuke's,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14762,Demon Driver: Time to Burn Rubber!,GBA,2003,Racing,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,23,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14763,The Golf Club,XOne,2014,Sports,Unknown,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,12,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14764,Bigfoot King of Crush,Wii,2011,Racing,Zoo Games,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,15,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14765,Mojo!,XB,2003,Puzzle,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,23,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14766,Infinite Stratos 2: Ignition Hearts,PS3,2014,Adventure,5pb,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,12,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14767,Cabela's Big Game Hunter: Pro Hunts,X360,2014,Shooter,Activision,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,12,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14768,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013,Fighting,Arc System Works,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,13,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14770,The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14771,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,23,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14772,Clannad,X360,2008,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14773,Brothers Conflict: Passion Pink,PSP,2012,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14774,Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14775,My Frogger: Toy Trials,DS,2006,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14776,Jet Grind Radio,GBA,2003,Action,Sega,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,23,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14777,Farm Frenzy 3,DS,2011,Strategy,Unknown,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,15,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009,Action,Russel,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14779,3DS Classic Collection,3DS,2016,Misc,Sega,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,10,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14780,Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,22,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14781,GRID Autosport,PC,2014,Racing,Codemasters,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,12,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14782,The Adventures of Lomax,PS,1996,Platform,Psygnosis,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,30,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14783,Neverwinter Nights Diamond,PC,2004,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,22,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14784,Divinity II: Flames of Vengeance,PC,2010,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.01,0.03,2010,10s,0.03,EU_Sales,Low,16,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14785,Under the Skin,PS2,2004,Action,Capcom,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,22,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14786,Battlefield 2142,PC,2006,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,20,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14787,Kabu Trader Shun,DS,2007,Action,Capcom,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,19,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14788,Air Conflicts: Secret Wars,PC,2011,Simulation,bitComposer Games,0.0,0.02,0.0,0.01,0.03,2010,10s,0.03,EU_Sales,Low,15,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14789,Poy Poy,PS,1997,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,29,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14790,Hermie Hopperhead: Scrap Panic,PS,1995,Platform,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.03,1990,90s,0.02,JP_Sales,Low,31,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14791,Lost Planet 2,PC,2010,Shooter,Capcom,0.0,0.02,0.0,0.01,0.03,2010,10s,0.03,EU_Sales,Low,16,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14792,NHL 07,XB,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,20,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14793,DrumMania 7th Mix,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,25,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14794,Runabout 3: Neo Age,PS2,2002,Racing,BAM! Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,24,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14795,AMNESIA World,PSV,2014,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,12,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14796,Captain Morgane and the Golden Turtle,PS3,2012,Adventure,Reef Entertainment,0.0,0.02,0.0,0.01,0.03,2010,10s,0.03,EU_Sales,Low,14,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14797,Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,18,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14798,My Ballet Studio,Wii,2009,Simulation,505 Games,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14799,Guild Wars,PC,2005,Role-Playing,NCSoft,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,21,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,16,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14801,Archer Maclean Presents: Pool Paradise,GC,2004,Sports,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,22,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14802,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,2010,Strategy,Irem Software Engineering,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,16,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14803,Battlezone,PSP,2006,Shooter,Atari,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007,Sports,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,19,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14805,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,19,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14806,Touch Shot! Love Application,PS3,2012,Adventure,Compile Heart,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14807,Nanotek Warrior,PS,1997,Shooter,Virgin Interactive,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,29,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14808,Galileo,DS,2008,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14809,Cake Mania: Baker's Challenge,PS2,2008,Puzzle,Destineer,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,18,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14810,Captain Tsubasa J: The Way to World Youth,SNES,1995,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1990,90s,0.03,JP_Sales,Low,31,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14811,Super Monkey Ball Adventure,PS2,2006,Platform,Sega,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14812,Alien Breed Trilogy,X360,2011,Shooter,Mastertronic,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,15,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015,Simulation,FuRyu,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,11,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016,Action,Capcom,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,10,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14815,CID The Dummy,Wii,2009,Platform,Oxygen Interactive,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14816,Kisuato,PSV,2015,Adventure,TGL,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,11,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14817,Madden NFL 07,GBA,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,20,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14818,Renegade Racers,PS,1999,Racing,Interplay,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,27,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14819,The Legend of Korra (3DS),3DS,2014,Strategy,Activision,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,12,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14820,AniMates!,DS,2007,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14821,Monster High 13 Wishes,WiiU,2013,Action,Little Orbit,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,13,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14822,Franklin the Turtle,GBA,2005,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,21,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14823,Steins;Gate 0,PS3,2015,Adventure,5pb,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,11,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14824,Catan,DS,2009,Strategy,CDV Software Entertainment,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,17,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14825,Backyard NFL Football,Wii,2007,Sports,Atari,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14826,Captain Morgane and the Golden Turtle,PC,2012,Adventure,Reef Entertainment,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,14,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14827,Gauntlet / Rampart,GBA,2005,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,21,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14828,Age of Empires III: Gold Edition,PC,2007,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.01,0.03,2000,00s,0.03,EU_Sales,Low,19,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14829,Let's Play Ballerina,Wii,2010,Sports,Deep Silver,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,16,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14830,Disney Planes Fire & Rescue,WiiU,2014,Action,Disney Interactive Studios,0.01,0.01,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,12,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14831,Dream Girl Premier,3DS,2015,Misc,Alchemist,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,11,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14832,River King: Wonderful Journey,PS2,2005,Sports,505 Games,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,21,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14833,Senran Kagura: Bon Appétit!,PSV,2014,Misc,Marvelous Entertainment,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,12,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14834,Ducati Moto,DS,2008,Racing,Vir2L Studios,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,18,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14835,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,20,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14836,Pop Cutie! Street Fashion Simulation (JP sales),DS,2008,Simulation,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14837,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015,Action,Activision,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,11,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14838,Kawasaki Snowmobiles,Wii,2008,Racing,Metro 3D,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,18,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14839,Dungeon Siege II,PC,2005,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,21,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14840,Bae Yong-joon to Manabu Kankokugo DS,DS,2009,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14841,World War II Combat: Road To Berlin,XB,2006,Shooter,Groove Games,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,20,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
